# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-07-23 00:29:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 77866
# output
#   file = /home/rahul/Academics/prob_prog/stan/bernoulli/outputs/bernoulli-20240722202941_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=bernoulli.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.937204
# Diagonal elements of inverse mass matrix:
# 0.206678
-14.9036,1,0.937204,1,1,0,14.9121,0.388208
-16.6567,0.654977,0.937204,1,3,0,17.0997,0.228574
-15.5859,1,0.937204,1,1,0,16.4511,0.290577
-15.6931,0.978345,0.937204,1,1,0,15.8183,0.28245
-15.4607,1,0.937204,1,1,0,15.7182,0.301044
-15.275,1,0.937204,1,1,0,15.4678,0.319289
-14.9125,0.990289,0.937204,2,3,0,15.3518,0.384074
-14.9078,1,0.937204,1,1,0,14.916,0.386159
-14.8889,0.999971,0.937204,1,3,0,14.9034,0.398267
-15.044,0.966997,0.937204,1,3,0,15.0646,0.350805
-14.9891,0.970863,0.937204,1,3,0,15.3244,0.457726
-15.2264,0.821573,0.937204,2,3,0,16.2059,0.32482
-14.8888,0.989862,0.937204,1,3,0,15.3007,0.4198
-16.1136,0.837458,0.937204,2,3,0,16.2215,0.255657
-14.925,0.989078,0.937204,1,3,0,16.0369,0.379186
-14.9654,0.990587,0.937204,1,1,0,14.9683,0.367209
-14.8876,0.999651,0.937204,1,3,0,14.9548,0.399661
-14.8861,0.996922,0.937204,2,3,0,14.9092,0.416624
-14.8877,0.999614,0.937204,1,1,0,14.8881,0.418679
-14.9743,0.974698,0.937204,1,3,0,15.0263,0.365033
-14.9866,0.933746,0.937204,2,3,0,15.5108,0.457121
-14.9053,1,0.937204,2,3,0,14.967,0.387356
-16.5396,0.677331,0.937204,1,3,0,16.9335,0.233896
-16.3496,1,0.937204,1,1,0,16.7517,0.243089
-15.9289,1,0.937204,1,1,0,16.3883,0.2666
-15.9424,0.999122,0.937204,2,3,0,16.1613,0.26576
-14.952,0.991316,0.937204,1,3,0,15.8275,0.37074
-14.8852,1,0.937204,2,3,0,14.9416,0.415174
-17.1649,0.715852,0.937204,2,3,0,17.3454,0.207947
-14.9105,0.972242,0.937204,1,3,0,17.2259,0.384906
-15.778,0.784976,0.937204,1,3,0,16.1986,0.551337
-16.1331,0.916489,0.937204,1,1,0,16.2801,0.576925
-14.9356,0.945022,0.937204,1,3,0,16.4912,0.375609
-14.895,0.994621,0.937204,1,3,0,14.9786,0.425015
-14.895,0.885327,0.937204,1,3,0,15.4332,0.425015
-14.9187,0.989407,0.937204,1,3,0,14.9623,0.381513
-14.9831,0.985063,0.937204,1,1,0,14.9835,0.362984
-14.9418,0.982671,0.937204,1,3,0,15.1428,0.445141
-14.9418,0.875966,0.937204,1,3,0,15.4694,0.445141
-14.9814,0.990258,0.937204,1,1,0,14.9883,0.455902
-15.4771,0.914576,0.937204,1,3,0,15.4829,0.52502
-15.2916,1,0.937204,1,1,0,15.4944,0.505144
-15.1504,1,0.937204,1,1,0,15.2946,0.486668
-15.1504,0.537288,0.937204,1,3,0,17.6373,0.486668
-15.123,0.937338,0.937204,2,3,0,15.754,0.338252
-15.4115,0.93874,0.937204,1,1,0,15.4204,0.305505
-15.976,0.890728,0.937204,1,1,0,15.9958,0.263699
-16.1111,0.991466,0.937204,2,3,0,16.3045,0.255796
-16.4195,0.94417,0.937204,1,1,0,16.5938,0.239621
-16.0967,1,0.937204,1,1,0,16.5277,0.256609
-15.5417,1,0.937204,1,1,0,16.0226,0.294139
-15.5417,0.649868,0.937204,1,3,0,18.2367,0.294139
-14.9075,0.995383,0.937204,1,3,0,15.4853,0.386317
-14.9137,0.885865,0.937204,2,3,0,15.7175,0.434961
-15.0175,0.959943,0.937204,1,3,0,15.1578,0.355744
-16.5159,0.748231,0.937204,1,3,0,16.6729,0.235001
-15.5587,0.826482,0.937204,1,3,0,18.6797,0.532732
-14.8868,0.988248,0.937204,1,3,0,15.6233,0.400623
-15.6054,0.840298,0.937204,1,3,0,15.7879,0.289053
-15.3156,1,0.937204,1,1,0,15.5818,0.314942
-15.1757,1,0.937204,2,3,0,15.3209,0.331085
-15.0083,0.928916,0.937204,2,3,0,15.8126,0.461994
-14.958,1,0.937204,1,1,0,15.0048,0.449889
-15.1198,0.960673,0.937204,1,1,0,15.1205,0.482054
-15.7962,0.947178,0.937204,2,3,0,15.7963,0.552774
-15.5353,1,0.937204,1,1,0,15.8389,0.53057
-14.9882,0.938689,0.937204,1,3,0,15.9649,0.36183
-14.8838,0.999459,0.937204,1,3,0,14.9883,0.406777
-14.8836,0.995713,0.937204,2,3,0,14.9105,0.409248
-14.9505,0.98346,0.937204,1,3,0,14.9701,0.371176
-14.9475,1,0.937204,1,1,0,14.9641,0.372003
-14.8894,0.999776,0.937204,1,3,0,14.9371,0.39781
-14.9629,0.977945,0.937204,1,3,0,15.0129,0.451218
-14.9618,1,0.937204,1,1,0,14.9816,0.450912
-15.2618,0.920211,0.937204,2,3,0,15.5993,0.501554
-15.5762,0.974868,0.937204,2,3,0,15.6151,0.534325
-14.8952,0.997745,0.937204,1,3,0,15.5069,0.425155
-15.121,0.934033,0.937204,1,3,0,15.2633,0.338535
-15.121,0.624437,0.937204,1,3,0,17.6081,0.338535
-14.8836,1,0.937204,2,3,0,15.1048,0.409264
-15.0732,0.954421,0.937204,1,3,0,15.1227,0.474404
-15.007,1,0.937204,1,1,0,15.0741,0.461712
-14.8837,0.99858,0.937204,1,3,0,15.0149,0.407234
-15.1565,0.934939,0.937204,1,3,0,15.2322,0.33361
-15.0041,0.975775,0.937204,2,3,0,15.4003,0.358435
-15.5253,0.918893,0.937204,1,3,0,15.5352,0.295495
-15.66,0.870387,0.937204,1,3,0,17.2978,0.541663
-16.0264,0.913608,0.937204,1,1,0,16.1445,0.5697
-14.8852,0.988208,0.937204,1,3,0,16.0891,0.403141
-14.8926,0.72667,0.937204,2,3,0,17.0049,0.423228
-17.0174,0.600721,0.937204,1,3,0,17.4434,0.626796
-15.5637,1,0.937204,2,7,0,16.7218,0.292351
-16.2518,0.957389,0.937204,2,3,0,16.2776,0.248125
-16.6305,0.858628,0.937204,2,3,0,18.4126,0.229746
-17.071,0.927025,0.937204,1,1,0,17.3001,0.211493
-17.948,0.870125,0.937204,1,1,0,18.1432,0.181921
-15.5815,0.988989,0.937204,2,7,0,17.456,0.534797
-15.1818,1,0.937204,1,1,0,15.4978,0.491139
-15.5434,0.860147,0.937204,2,3,0,16.4189,0.531321
-15.1356,1,0.937204,1,1,0,15.4505,0.484476
-14.9734,1,0.937204,1,1,0,15.0975,0.453925
-16.0461,0.693487,0.937204,1,3,0,16.9251,0.259529
-14.9386,0.947008,0.937204,1,3,0,16.5046,0.444132
-14.9306,0.923429,0.937204,2,3,0,15.4691,0.377243
-15.4874,0.895861,0.937204,1,3,0,15.5353,0.298705
-14.8927,1,0.937204,2,3,0,15.3921,0.423327
-15.1108,0.937401,0.937204,1,3,0,15.2395,0.34002
-15.0688,0.951935,0.937204,1,3,0,15.5751,0.473642
-15.2767,0.983161,0.937204,2,3,0,15.2899,0.503369
-15.2767,0.803041,0.937204,1,3,0,16.6476,0.503369
-15.116,1,0.937204,1,1,0,15.2644,0.481455
-15.116,0.893163,0.937204,1,1,0,15.4603,0.481455
-17.0937,0.664506,0.937204,2,3,0,18.4124,0.630484
-15.1856,1,0.937204,1,3,0,16.6635,0.491659
-15.5426,0.971598,0.937204,2,3,0,15.5627,0.531247
-15.4962,1,0.937204,1,1,0,15.6722,0.526868
-15.2123,0.883185,0.937204,1,3,0,16.4364,0.326515
-14.8875,0.991087,0.937204,1,3,0,15.2769,0.418386
-14.8855,0.86745,0.937204,2,3,0,15.7894,0.402612
-14.886,0.999009,0.937204,2,3,0,14.8932,0.416364
-14.8845,0.872502,0.937204,2,3,0,15.7513,0.404544
-14.8981,0.904955,0.937204,2,3,0,15.5053,0.391291
-15.0829,0.965364,0.937204,2,3,0,15.1726,0.344288
-14.9516,1,0.937204,1,1,0,15.0532,0.370847
-15.102,0.965977,0.937204,1,1,0,15.1022,0.341336
-15.0499,1,0.937204,1,1,0,15.1167,0.349769
-14.9084,0.986542,0.937204,1,3,0,15.1593,0.432579
-14.9053,1,0.937204,1,1,0,14.9122,0.431057
-19.2558,0.5462,0.937204,2,3,0,20.3433,0.712503
-14.9472,1,0.937204,2,3,0,18.6949,0.372105
-15.1077,0.983357,0.937204,2,7,0,15.1085,0.480155
-15.2352,0.919603,0.937204,2,3,0,15.8167,0.498222
-16.2413,0.923495,0.937204,2,3,0,16.2413,0.583917
-17.0808,0.939494,0.937204,2,3,0,17.2503,0.629865
-16.849,1,0.937204,2,3,0,17.4494,0.618371
-14.8837,1,0.937204,2,3,0,16.7974,0.407385
-15.1511,0.936098,0.937204,1,3,0,15.2258,0.33433
-15.3299,0.96158,0.937204,1,1,0,15.3551,0.313461
-15.3299,0.868906,0.937204,1,1,0,15.8724,0.313461
-15.5266,0.959203,0.937204,1,1,0,15.5819,0.295385
-18.2444,0.693966,0.937204,1,3,0,18.3796,0.173419
-18.3863,0.988496,0.937204,2,7,0,18.3891,0.683712
-15.3283,1,0.937204,2,3,0,17.7587,0.313629
-15.3283,0.846997,0.937204,1,1,0,15.9674,0.313629
-15.0983,1,0.937204,1,1,0,15.2882,0.341895
-15.5349,0.908804,0.937204,1,1,0,15.5352,0.294696
-14.8847,0.995683,0.937204,1,3,0,15.5572,0.404047
-14.8852,0.998392,0.937204,2,3,0,14.8957,0.415049
-14.95,0.981966,0.937204,1,3,0,14.9821,0.371316
-15.1021,0.96557,0.937204,1,1,0,15.1022,0.341324
-15.9737,0.936276,0.937204,2,3,0,15.9747,0.566002
-15.3944,1,0.937204,1,1,0,15.866,0.516616
-15.3944,0.959719,0.937204,1,1,0,15.6097,0.516616
-14.944,1,0.937204,2,3,0,15.2965,0.373026
-15.0208,0.982363,0.937204,1,1,0,15.0234,0.355091
-15.0369,0.952899,0.937204,2,3,0,15.4688,0.467775
-15.3546,0.897981,0.937204,2,3,0,15.8828,0.512336
-14.8995,0.999129,0.937204,1,3,0,15.2918,0.427875
-14.8936,1,0.937204,1,1,0,14.8993,0.423953
-16.1377,0.70022,0.937204,1,3,0,16.7208,0.254304
-15.4909,1,0.937204,1,1,0,16.0288,0.298408
-15.4909,0.524962,0.937204,1,3,0,19.1779,0.298408
-15.3135,1,0.937204,1,1,0,15.5089,0.315156
-15.6902,0.974617,0.937204,2,3,0,15.7162,0.282668
-15.2447,1,0.937204,1,1,0,15.6063,0.322697
-16.2253,0.908236,0.937204,2,7,0,16.228,0.582905
-16.1197,1,0.937204,1,1,0,16.4798,0.576042
-16.2828,0.961148,0.937204,1,1,0,16.5496,0.586517
-14.8983,0.994432,0.937204,1,3,0,16.1687,0.427137
-14.9158,0.967504,0.937204,2,3,0,15.1088,0.382665
-14.8989,0.974859,0.937204,2,3,0,15.0924,0.427514
-14.8989,0.692003,0.937204,1,3,0,16.461,0.427514
-15.1047,0.937471,0.937204,1,3,0,15.2517,0.340935
-15.016,0.962886,0.937204,1,3,0,15.4666,0.46361
-14.9599,0.973406,0.937204,1,3,0,15.2271,0.368627
-14.9599,0.788758,0.937204,1,3,0,16.0007,0.368627
-14.8837,0.999608,0.937204,1,3,0,14.9603,0.407375
-15.8177,0.791699,0.937204,1,3,0,16.0709,0.554444
-15.8054,1,0.937204,2,7,0,15.8065,0.274601
-15.063,0.994223,0.937204,1,3,0,15.6571,0.347528
-15.0649,0.999565,0.937204,1,1,0,15.106,0.347207
-14.8848,0.999553,0.937204,2,3,0,15.0666,0.403976
-14.929,0.987793,0.937204,1,3,0,14.9503,0.44091
-14.929,0.612392,0.937204,1,3,0,17.0207,0.44091
-17.0005,0.625462,0.937204,1,3,0,17.2813,0.625967
-17.159,0.963757,0.937204,1,1,0,17.6348,0.633582
-14.9062,0.991614,0.937204,1,3,0,16.9817,0.431509
-16.6597,0.666348,0.937204,1,3,0,16.9386,0.608383
-14.8852,0.982069,0.937204,1,3,0,16.7429,0.403033
-15.201,0.927727,0.937204,1,3,0,15.274,0.32789
-15.3183,0.89447,0.937204,1,3,0,16.1598,0.508256
-15.5923,0.978,0.937204,2,3,0,15.6484,0.535772
-16.3715,0.825633,0.937204,1,1,0,16.4228,0.591933
-15.0331,1,0.937204,2,3,0,16.0994,0.352771
-15.1842,0.966566,0.937204,1,1,0,15.193,0.329998
-14.9059,0.991898,0.937204,2,3,0,15.2477,0.38709
-15.2361,0.906722,0.937204,1,3,0,15.444,0.498346
-15.4403,0.835207,0.937204,1,3,0,16.4818,0.302867
-15.5787,0.971532,0.937204,1,1,0,15.6674,0.291148
-15.5787,0.389075,0.937204,1,3,0,20.919,0.291148
-16.0715,0.968727,0.937204,2,3,0,16.1219,0.258056
-16.1191,0.990971,0.937204,1,1,0,16.3552,0.255347
-15.294,1,0.937204,2,3,0,15.9477,0.31722
-14.9314,1,0.937204,2,3,0,15.2107,0.44174
-14.9945,0.926991,0.937204,2,3,0,15.4169,0.360458
-15.9927,0.903555,0.937204,2,3,0,16.0235,0.56735
-15.2347,1,0.937204,1,1,0,15.808,0.498158
-17.0816,0.661844,0.937204,2,3,0,18.6278,0.629906
-17.0816,0.690923,0.937204,1,1,0,18.5727,0.629906
-15.7908,1,0.937204,1,1,0,16.808,0.552346
-15.0289,0.933241,0.937204,2,3,0,16.3889,0.353556
-14.8969,0.999389,0.937204,1,3,0,15.0057,0.392039
-15.8787,0.8425,0.937204,2,3,0,16.2694,0.559072
-16.0202,0.965852,0.937204,1,1,0,16.2336,0.569271
-14.9887,0.923567,0.937204,1,3,0,16.5471,0.361716
-14.9613,0.97904,0.937204,1,3,0,15.1885,0.450787
-16.961,0.751551,0.937204,2,3,0,17.0109,0.215791
-16.4295,1,0.937204,1,1,0,17.0439,0.239131
-16.4782,0.994074,0.937204,2,7,0,16.4782,0.598218
-15.0628,1,0.937204,1,3,0,16.1721,0.472577
-15.0899,0.99326,0.937204,1,1,0,15.1279,0.477254
-14.9062,0.984098,0.937204,1,3,0,15.1971,0.38692
-14.8836,0.999883,0.937204,1,3,0,14.9064,0.408398
-14.9271,0.989439,0.937204,1,3,0,14.9385,0.378434
-15.2723,0.895874,0.937204,1,3,0,15.555,0.50284
-16.0334,0.82764,0.937204,1,1,0,16.0404,0.57019
-17.6045,0.687515,0.937204,1,1,0,17.6558,0.65339
-20.3381,0.853041,0.937204,2,3,0,20.4954,0.743046
-17.7854,1,0.937204,1,1,0,20.0039,0.66086
-15.8018,1,0.937204,1,1,0,17.3153,0.553211
-15.0092,0.943434,0.937204,2,3,0,16.2681,0.462174
-14.8957,0.990983,0.937204,1,3,0,15.0698,0.392808
-14.8932,0.997376,0.937204,1,3,0,14.9201,0.423703
-15.0826,0.960728,0.937204,1,3,0,15.0993,0.476022
-14.8918,0.993229,0.937204,2,3,0,15.1301,0.422602
-15.8506,0.799582,0.937204,1,3,0,16.0168,0.55696
-14.9059,0.997731,0.937204,1,3,0,15.7379,0.431362
-14.9182,0.983818,0.937204,2,3,0,15.0209,0.381715
-15.1293,0.932219,0.937204,1,3,0,15.3267,0.483519
-14.8922,0.999467,0.937204,1,3,0,15.0968,0.42288
-14.8867,0.998737,0.937204,1,3,0,14.902,0.400824
-15.1937,0.922008,0.937204,1,3,0,15.3107,0.492777
-15.0605,1,0.937204,1,1,0,15.1802,0.472172
-15.1975,0.909752,0.937204,1,3,0,15.7381,0.328329
-14.8947,0.998214,0.937204,1,3,0,15.1668,0.393541
-15.121,0.9535,0.937204,1,3,0,15.1466,0.338545
-16.7884,0.748366,0.937204,1,3,0,16.9069,0.222869
-16.2096,1,0.937204,2,3,0,16.8163,0.250373
-15.6759,0.92447,0.937204,2,3,0,17.32,0.283712
-15.384,0.890173,0.937204,1,3,0,17.0412,0.515514
-14.9591,0.954195,0.937204,1,3,0,15.7007,0.36884
-14.8913,0.994814,0.937204,1,3,0,14.9984,0.422161
-15.6471,0.875981,0.937204,2,3,0,15.9128,0.540562
-14.8866,0.987833,0.937204,1,3,0,15.7135,0.400923
-14.8977,0.998159,0.937204,1,3,0,14.8978,0.391533
-15.11,0.975174,0.937204,2,3,0,15.1218,0.480515
-14.8875,1,0.937204,2,3,0,15.0838,0.399848
-14.887,1,0.937204,1,1,0,14.888,0.400482
-14.8888,0.977569,0.937204,2,3,0,15.0334,0.419811
-14.8928,0.99063,0.937204,2,3,0,14.9502,0.394881
-14.8837,0.999887,0.937204,2,3,0,14.8936,0.407407
-14.8847,0.977162,0.937204,2,3,0,15.0268,0.404102
-14.884,1,0.937204,1,1,0,14.8846,0.405977
-15.4392,0.870918,0.937204,1,3,0,15.5988,0.302962
-16.3058,0.83952,0.937204,1,1,0,16.3095,0.245314
-17.1483,0.861862,0.937204,1,1,0,17.2484,0.208565
-15.9227,1,0.937204,1,1,0,16.9388,0.266989
-16.3413,0.923416,0.937204,1,1,0,16.4594,0.243507
-16.5743,0.986225,0.937204,2,3,0,16.8078,0.232295
-15.8246,1,0.937204,1,1,0,16.4823,0.273317
-15.356,1,0.937204,2,3,0,15.7492,0.310834
-14.9576,0.997516,0.937204,1,3,0,15.2766,0.369242
-15.3371,0.936972,0.937204,1,3,0,15.3469,0.312727
-14.8855,0.990862,0.937204,1,3,0,15.4029,0.415544
-15.6499,0.814079,0.937204,1,3,0,15.948,0.285648
-14.8847,1,0.937204,2,3,0,15.5968,0.404019
-14.8837,0.999952,0.937204,2,3,0,14.8851,0.407696
-14.884,0.992617,0.937204,2,3,0,14.9301,0.412032
-14.8842,0.999948,0.937204,1,1,0,14.8842,0.412755
-16.0891,0.744394,0.937204,1,3,0,16.3737,0.573989
-14.8865,0.985209,0.937204,1,3,0,16.1719,0.401068
-14.8853,0.943488,0.937204,2,3,0,15.2508,0.402957
-14.922,0.992259,0.937204,1,3,0,14.9259,0.380259
-14.8954,0.954896,0.937204,2,3,0,15.2297,0.425308
-14.9165,0.956979,0.937204,2,3,0,15.1703,0.382397
-16.2939,0.684311,0.937204,1,3,0,16.9183,0.587206
-16.4652,0.959532,0.937204,1,1,0,16.7719,0.597467
-16.9213,0.897263,0.937204,1,1,0,17.2068,0.622038
-15.4625,1,0.937204,1,1,0,16.5642,0.523579
-16.2575,0.821667,0.937204,1,1,0,16.2864,0.584939
-15.3903,1,0.937204,1,1,0,16.0575,0.516182
-15.4052,0.996283,0.937204,1,1,0,15.5275,0.517753
-15.3998,1,0.937204,2,7,0,15.4002,0.306599
-15.1078,1,0.937204,2,3,0,15.3425,0.340477
-15.2568,0.967532,0.937204,1,1,0,15.2785,0.321313
-14.9045,0.981475,0.937204,1,3,0,15.4032,0.430661
-15.4753,0.894921,0.937204,2,3,0,15.7474,0.524844
-15.8975,0.900651,0.937204,1,1,0,15.9668,0.56047
-15.4807,1,0.937204,2,3,0,15.8654,0.525371
-14.884,0.994622,0.937204,1,3,0,15.5071,0.40613
-15.0046,0.980903,0.937204,2,3,0,15.0329,0.358331
-17.2413,0.624084,0.937204,1,3,0,17.6075,0.205137
-17.4519,0.966732,0.937204,1,1,0,17.8413,0.197723
-15.9048,1,0.937204,1,1,0,17.1705,0.268112
-15.9272,0.996287,0.937204,2,7,0,15.9275,0.562652
-15.1114,0.920873,0.937204,2,3,0,16.6423,0.480741
-15.1095,1,0.937204,2,7,0,15.1097,0.340227
-15.1604,0.931092,0.937204,1,3,0,15.7355,0.488119
-15.3779,0.858375,0.937204,1,3,0,16.2361,0.308696
-15.8683,0.903543,0.937204,1,1,0,15.8909,0.27045
-14.9454,0.9504,0.937204,1,3,0,16.304,0.446254
-16.1998,0.764773,0.937204,1,3,0,16.31,0.581277
-14.9889,1,0.937204,2,3,0,15.9674,0.361662
-15.5221,0.834379,0.937204,1,3,0,16.0687,0.529329
-15.0398,1,0.937204,2,7,0,15.4088,0.351555
-15.018,0.964783,0.937204,1,3,0,15.3717,0.464022
-14.9261,1,0.937204,1,1,0,14.9957,0.439856
-15.3126,0.95391,0.937204,2,3,0,15.3181,0.315253
-15.1793,1,0.937204,2,3,0,15.3212,0.330624
-15.4712,0.938741,0.937204,1,1,0,15.4872,0.300118
-15.8993,0.972108,0.937204,2,3,0,15.9424,0.268462
-14.9215,0.991665,0.937204,1,3,0,15.8227,0.380467
-14.951,0.720307,0.937204,2,3,0,17.1929,0.447911
-15.6309,0.794035,0.937204,1,3,0,16.2057,0.287087
-15.3817,1,0.937204,1,1,0,15.6343,0.308323
-14.8836,1,0.937204,2,3,0,15.3386,0.409562
-14.8852,0.999629,0.937204,1,3,0,14.8855,0.415029
-14.8845,1,0.937204,2,3,0,14.8851,0.413687
-15.1355,0.958625,0.937204,2,3,0,15.2104,0.48446
-14.9326,1,0.937204,1,3,0,15.0864,0.44216
-14.8841,0.999327,0.937204,2,3,0,14.9372,0.412538
-14.891,0.999159,0.937204,2,3,0,14.8913,0.396323
-14.9739,0.983719,0.937204,1,3,0,14.9794,0.365127
-14.9554,0.726274,0.937204,2,3,0,17.2089,0.36983
-15.1207,0.934124,0.937204,1,3,0,15.3952,0.482195
-15.165,0.922032,0.937204,1,3,0,15.7806,0.332476
-15.1259,1,0.937204,1,1,0,15.2021,0.337832
-16.0142,0.728938,0.937204,1,3,0,17.1113,0.568855
-15.7573,1,0.937204,1,1,0,16.1113,0.54969
-15.9222,0.960149,0.937204,1,1,0,16.1012,0.562291
-15.5808,1,0.937204,2,3,0,15.9421,0.534735
-17.6307,0.766656,0.937204,2,7,0,17.6722,0.191776
-16.1152,1,0.937204,1,1,0,17.3736,0.255566
-14.9927,0.989571,0.937204,1,3,0,15.9637,0.36083
-15.1465,0.988544,0.937204,2,3,0,15.1497,0.334955
-15.3971,0.94674,0.937204,1,1,0,15.4126,0.306859
-14.953,0.982154,0.937204,2,3,0,15.5553,0.370465
-14.948,0.978067,0.937204,2,7,0,15.109,0.447018
-16.7323,0.675988,0.937204,1,3,0,16.9241,0.612286
-15.474,1,0.937204,2,7,0,16.472,0.29987
-15.136,0.927415,0.937204,1,3,0,16.248,0.48454
-14.8851,1,0.937204,2,3,0,15.1165,0.403318
-14.9655,0.982125,0.937204,1,3,0,14.9786,0.36719
-15.0951,0.961806,0.937204,2,3,0,15.302,0.342391
-14.8836,0.998864,0.937204,1,3,0,15.1029,0.407802
-15.8966,0.769635,0.937204,1,3,0,16.2302,0.268635
-15.1025,0.993751,0.937204,1,3,0,15.7353,0.341261
-15.1684,0.995142,0.937204,2,3,0,15.2033,0.332039
-14.9229,0.988078,0.937204,2,3,0,15.2696,0.379935
-14.8902,0.935457,0.937204,2,3,0,15.359,0.421195
-14.8867,0.82007,0.937204,2,3,0,16.1564,0.400802
-15.1373,0.935406,0.937204,1,3,0,15.2367,0.484724
-15.0733,0.93962,0.937204,1,3,0,15.631,0.345832
-15.083,0.997809,0.937204,1,1,0,15.1244,0.344273
-16.0835,0.849482,0.937204,1,3,0,16.1183,0.257366
-16.4061,0.941486,0.937204,1,1,0,16.5723,0.240276
-15.124,0.98755,0.937204,1,3,0,16.1867,0.338102
-15.189,0.985671,0.937204,1,1,0,15.2287,0.329387
-16.7269,0.886415,0.937204,2,3,0,16.7358,0.611996
-16.7853,0.986259,0.937204,1,1,0,17.2224,0.615077
-15.0906,1,0.937204,1,3,0,16.4235,0.477359
-15.0331,1,0.937204,1,1,0,15.1011,0.467051
-15.0159,0.959896,0.937204,1,3,0,15.3623,0.356049
-14.9173,0.985711,0.937204,1,3,0,15.137,0.43649
-14.9301,0.98692,0.937204,1,3,0,15.0213,0.377397
-14.9056,1,0.937204,2,3,0,14.9256,0.387203
-15.0644,0.949751,0.937204,1,3,0,15.2015,0.472869
-15.9642,0.900017,0.937204,2,3,0,15.9642,0.264419
-16.0757,0.978755,0.937204,1,1,0,16.2733,0.257814
-14.9156,1,0.937204,2,3,0,15.8557,0.435784
-14.9184,0.99931,0.937204,1,1,0,14.9256,0.436938
-15.0685,0.98462,0.937204,2,3,0,15.0685,0.346618
-15.3851,0.932283,0.937204,1,1,0,15.387,0.308004
-15.3851,0.871379,0.937204,1,1,0,15.9278,0.308004
-15.7298,0.930801,0.937204,1,1,0,15.771,0.279817
-14.885,0.993857,0.937204,1,3,0,15.7656,0.403401
-15.4834,0.863737,0.937204,1,3,0,15.643,0.299056
-14.9762,0.97847,0.937204,2,3,0,15.6817,0.364579
-15.8035,0.918593,0.937204,2,3,0,15.8286,0.553338
-16.4409,0.855795,0.937204,1,1,0,16.5494,0.596049
-14.8957,0.992974,0.937204,1,3,0,16.3319,0.425455
-14.8863,0.998945,0.937204,2,3,0,14.9041,0.416873
-14.962,0.850584,0.937204,2,3,0,15.8738,0.36809
-14.9717,0.97931,0.937204,2,3,0,15.1665,0.453494
-14.9184,1,0.937204,1,1,0,14.9599,0.436938
-14.9437,0.968798,0.937204,2,3,0,15.1341,0.373114
-15.0296,0.993437,0.937204,2,3,0,15.0315,0.353427
-14.8879,0.780162,0.937204,2,3,0,16.7375,0.399332
-14.8894,0.993766,0.937204,2,3,0,14.9309,0.420417
-14.9038,0.96166,0.937204,2,3,0,15.1315,0.388138
-15.291,0.922209,0.937204,1,3,0,15.3355,0.317542
-14.8845,0.993072,0.937204,1,3,0,15.3404,0.41354
-15.0268,0.967308,0.937204,1,3,0,15.0539,0.465809
-15.0614,0.949574,0.937204,1,3,0,15.4372,0.347795
-14.8865,0.99907,0.937204,1,3,0,15.0503,0.401142
-14.8865,0.453626,0.937204,1,3,0,18.1265,0.401142
-14.9935,0.985903,0.937204,2,3,0,15.0043,0.458726
-14.9441,1,0.937204,1,1,0,14.9874,0.44586
-14.9357,0.930193,0.937204,2,3,0,15.4333,0.375573
-14.9961,0.995352,0.937204,2,3,0,14.9988,0.360112
-15.0104,0.936802,0.937204,2,3,0,15.5342,0.462429
-15.0135,0.999232,0.937204,1,1,0,15.044,0.463081
-15.8238,0.859895,0.937204,1,3,0,15.8402,0.554909
-14.9925,1,0.937204,1,3,0,15.6419,0.458498
-15.0161,0.968622,0.937204,2,3,0,15.2731,0.463616
-14.9691,1,0.937204,1,1,0,15.0162,0.452842
-18.6708,0.429584,0.937204,1,3,0,19.1995,0.693627
-17.3464,1,0.937204,1,1,0,18.6874,0.642181
-15.7327,1,0.937204,1,1,0,16.9699,0.547709
-14.9089,1,0.937204,2,3,0,15.6182,0.385633
-14.8934,0.97092,0.937204,2,3,0,15.106,0.423814
-14.8902,0.883682,0.937204,2,3,0,15.6756,0.397082
-15.6191,0.841715,0.937204,1,3,0,15.7854,0.287988
-15.1667,0.956272,0.937204,2,3,0,16.1155,0.332252
-14.8994,0.985891,0.937204,1,3,0,15.276,0.427795
