# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-07-23 00:29:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 77866
# output
#   file = /home/rahul/Academics/prob_prog/stan/bernoulli/outputs/bernoulli-20240722202941_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=bernoulli.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-14.8866,0.99929,0.966049,1,3,0,14.9498,0.401004
-14.916,0.994584,0.966049,1,3,0,14.9183,0.382606
-14.9108,0.991452,0.966049,1,3,0,14.992,0.433683
-14.9149,0.990062,0.966049,1,3,0,14.9917,0.383037
-14.9351,0.984267,0.966049,1,3,0,15.0355,0.44298
-16.0708,0.793726,0.966049,1,3,0,16.2101,0.572755
-15.3704,1,0.966049,2,3,0,15.9224,0.514058
-15.0493,1,0.966049,1,1,0,15.2969,0.470134
-15.0647,0.996435,0.966049,1,1,0,15.099,0.472924
-14.9993,0.952,0.966049,2,7,0,15.4186,0.359421
-14.89,0.998912,0.966049,1,3,0,14.9888,0.397248
-15.1423,0.962771,0.966049,2,3,0,15.2032,0.335542
-14.8843,0.992716,0.966049,1,3,0,15.1954,0.413134
-14.8885,0.994042,0.966049,2,3,0,14.9241,0.398739
-14.9064,0.924081,0.966049,2,3,0,15.4166,0.38683
-14.9826,0.851768,0.966049,2,3,0,16.0674,0.456183
-16.2335,0.78641,0.966049,1,3,0,16.3375,0.583426
-16.766,0.887545,0.966049,1,1,0,16.957,0.614066
-15.515,1,0.966049,1,1,0,16.4823,0.52866
-16.4687,0.803161,0.966049,1,1,0,16.4833,0.597667
-14.9679,0.907519,0.966049,1,3,0,17.1681,0.366597
-14.8886,0.93856,0.966049,2,3,0,15.4262,0.419657
-15.0258,0.97736,0.966049,2,3,0,15.0741,0.4656
-15.2275,0.954194,0.966049,1,1,0,15.2317,0.497247
-14.9878,0.972195,0.966049,2,3,0,15.4781,0.457407
-14.9507,0.978781,0.966049,1,3,0,15.1919,0.371115
-14.951,0.999978,0.966049,2,3,0,14.9657,0.371031
-15.2279,0.969453,0.966049,2,7,0,15.2345,0.324654
-15.8414,0.885658,0.966049,1,1,0,15.8414,0.272203
-14.93,0.98763,0.966049,1,3,0,15.7971,0.377441
-14.982,0.970363,0.966049,1,3,0,15.1474,0.456049
-14.9537,0.971054,0.966049,2,7,0,15.1891,0.370284
-14.9537,0.896168,0.966049,1,3,0,15.5889,0.370284
-14.8844,0.999115,0.966049,1,3,0,14.954,0.404833
-14.8844,0.990669,0.966049,2,3,0,14.9471,0.404837
-15.3552,0.890054,0.966049,1,3,0,15.5287,0.512398
-14.9462,1,0.966049,1,3,0,15.2758,0.446471
-14.89,0.994316,0.966049,1,3,0,14.9856,0.397223
-15.4194,0.87094,0.966049,1,3,0,15.6655,0.519224
-15.3073,1,0.966049,1,1,0,15.4654,0.506992
-15.0257,1,0.966049,1,1,0,15.2427,0.465584
-14.9873,0.967996,0.966049,1,3,0,15.3305,0.362028
-14.8933,0.99145,0.966049,1,3,0,15.052,0.423751
-14.9757,0.923792,0.966049,2,3,0,15.4101,0.364693
-17.0971,0.644857,0.966049,1,3,0,17.5618,0.210498
-16.2692,1,0.966049,2,3,0,17.037,0.247212
-16.3384,0.995596,0.966049,2,7,0,16.3397,0.589935
-15.4708,1,0.966049,2,3,0,16.1534,0.524398
-15.4309,0.808416,0.966049,2,7,0,17.008,0.303715
-15.0761,1,0.966049,2,3,0,15.3579,0.345382
-14.9156,0.979828,0.966049,1,3,0,15.2398,0.435792
-14.931,0.985351,0.966049,1,3,0,15.0309,0.377104
-14.8975,0.993112,0.966049,1,3,0,14.9865,0.426657
-14.9861,0.924752,0.966049,2,3,0,15.4094,0.362288
-15.1545,0.959143,0.966049,2,3,0,15.3704,0.333877
-14.9016,0.981098,0.966049,1,3,0,15.3009,0.429068
-14.8842,0.999758,0.966049,2,3,0,14.9034,0.412757
-15.3705,0.892868,0.966049,1,3,0,15.5047,0.514068
-15.4061,0.991754,0.966049,1,1,0,15.5099,0.517849
-14.8963,1,0.966049,2,3,0,15.3246,0.392436
-15.2469,0.930074,0.966049,1,3,0,15.3081,0.32244
-17.6211,0.692392,0.966049,1,3,0,17.8686,0.192088
-14.9456,0.951623,0.966049,1,3,0,17.7995,0.37256
-14.8894,0.999578,0.966049,1,3,0,14.9375,0.397781
-16.274,0.715811,0.966049,1,3,0,16.7416,0.246964
-16.1882,1,0.966049,2,3,0,16.4867,0.251525
-16.1627,1,0.966049,1,1,0,16.4256,0.252918
-16.0423,0.783466,0.966049,1,3,0,19.4018,0.570801
-15.3965,1,0.966049,2,3,0,15.9135,0.516839
-16.5394,0.922785,0.966049,2,3,0,16.54,0.601716
-14.9133,1,0.966049,2,3,0,16.2988,0.383709
-14.9048,0.993192,0.966049,1,3,0,14.9755,0.430788
-14.8901,1,0.966049,1,1,0,14.9014,0.421126
-14.9273,0.961796,0.966049,2,3,0,15.1473,0.378372
-14.9797,0.988651,0.966049,1,1,0,14.9811,0.363762
-14.8853,0.998837,0.966049,1,3,0,14.9782,0.402993
-14.8853,0.914661,0.966049,1,3,0,15.2946,0.402993
-14.9979,0.975655,0.966049,1,3,0,15.0226,0.359727
-15.1361,0.871,0.966049,2,3,0,16.134,0.484547
-16.3301,0.606961,0.966049,1,3,0,18.0401,0.244073
-16.5429,0.964569,0.966049,1,1,0,16.758,0.233741
-17.0056,0.975888,0.966049,2,3,0,17.1901,0.21403
-18.5226,0.933857,0.966049,2,3,0,18.58,0.165976
-15.1233,0.998267,0.966049,2,7,0,17.8027,0.482593
-14.9399,0.98351,0.966049,2,3,0,15.2656,0.444526
-14.9546,0.986635,0.966049,2,3,0,15.068,0.448941
-15.3827,0.915188,0.966049,2,3,0,15.683,0.515374
-15.3609,0.859951,0.966049,1,3,0,16.7097,0.310348
-15.13,0.898269,0.966049,2,7,0,16.1718,0.483632
-14.9056,0.991392,0.966049,2,3,0,15.198,0.431195
-15.2358,0.960381,0.966049,2,3,0,15.24,0.323721
-15.1682,0.965289,0.966049,2,3,0,15.6676,0.332057
-14.9063,0.895944,0.966049,2,3,0,16.0384,0.431538
-14.8969,0.7172,0.966049,2,3,0,17.2404,0.426242
-15.2593,0.927926,0.966049,1,3,0,15.3096,0.501253
-16.2169,0.795208,0.966049,2,3,0,17.3046,0.582366
-15.7219,1,0.966049,1,1,0,16.1972,0.546831
-14.9972,1,0.966049,2,3,0,15.5637,0.359872
-14.973,0.986405,0.966049,2,3,0,15.1473,0.365338
-14.9445,1,0.966049,2,3,0,14.9739,0.372897
-16.3197,0.75482,0.966049,1,3,0,16.5876,0.244605
-16.4724,0.974314,0.966049,1,1,0,16.7027,0.237063
-16.4724,0.865919,0.966049,1,1,0,17.3151,0.237063
-14.8836,1,0.966049,2,3,0,16.2397,0.409753
-14.9032,0.873361,0.966049,2,3,0,15.8102,0.429978
-14.9126,0.990702,0.966049,1,3,0,14.9737,0.384005
-14.9207,0.998222,0.966049,1,1,0,14.9252,0.380756
-14.919,1,0.966049,2,3,0,14.9277,0.381399
-15.045,0.953157,0.966049,1,3,0,15.2273,0.469328
-14.9662,0.944204,0.966049,2,3,0,15.5199,0.367013
-14.9295,1,0.966049,1,1,0,14.9614,0.377596
-15.574,0.883881,0.966049,1,3,0,15.6584,0.291527
-15.6029,0.994456,0.966049,1,1,0,15.7359,0.289243
-15.4838,0.835822,0.966049,1,3,0,17.3008,0.525671
-14.8841,1,0.966049,2,3,0,15.4612,0.412448
-15.8464,0.873617,0.966049,2,3,0,16.0246,0.556639
-15.0288,0.955131,0.966049,2,3,0,16.2403,0.466198
-15.4787,0.820941,0.966049,1,3,0,16.2469,0.299461
-16.4551,0.833281,0.966049,1,1,0,16.4552,0.237891
-14.8879,0.94849,0.966049,1,3,0,16.8661,0.418886
-15.0723,0.949442,0.966049,1,3,0,15.1809,0.34599
-15.2277,0.902848,0.966049,2,3,0,16.0309,0.49726
-14.9148,0.631754,0.966049,2,3,0,18.679,0.383072
-15.1614,0.957466,0.966049,1,3,0,15.1786,0.332961
-15.1056,1,0.966049,1,1,0,15.1834,0.340803
-14.981,1,0.966049,1,1,0,15.0813,0.363461
-16.594,0.802345,0.966049,2,3,0,16.9508,0.231394
-15.0447,0.978989,0.966049,1,3,0,16.4633,0.350692
-15.0273,0.956723,0.966049,1,3,0,15.4391,0.465899
-15.1591,0.91513,0.966049,1,3,0,15.6687,0.333267
-14.8836,0.99458,0.966049,1,3,0,15.1996,0.409751
-14.909,0.8442,0.966049,2,3,0,16.0498,0.432868
-14.8998,0.993869,0.966049,1,3,0,14.9584,0.390296
-14.9455,0.994843,0.966049,2,7,0,14.9462,0.446282
-14.9003,0.920359,0.966049,2,3,0,15.5259,0.390001
-15.7329,0.800469,0.966049,1,3,0,16.1601,0.547727
-18.2328,0.749297,0.966049,2,7,0,18.3611,0.173739
-14.9931,1,0.966049,2,3,0,17.9533,0.360761
-15.0742,0.949775,0.966049,2,3,0,15.4652,0.474579
-15.3389,0.91812,0.966049,2,3,0,15.8279,0.510585
-15.3389,0.78037,0.966049,1,1,0,16.1639,0.510585
-15.8164,0.895104,0.966049,1,1,0,15.8429,0.554341
-15.4628,0.792951,0.966049,1,3,0,17.6445,0.300855
-17.6153,0.822995,0.966049,2,7,0,17.6249,0.653848
-15.7989,1,0.966049,1,1,0,17.2099,0.552985
-14.8947,0.991448,0.966049,1,3,0,15.7718,0.424784
-14.8994,0.994946,0.966049,1,3,0,14.9334,0.390533
-14.884,0.976344,0.966049,2,3,0,15.0639,0.412017
-14.884,0.740668,0.966049,1,3,0,16.2613,0.412017
-14.8843,0.999735,0.966049,2,7,0,14.8857,0.40505
-17.4785,0.53047,0.966049,1,3,0,18.3698,0.648004
-14.933,0.984618,0.966049,2,3,0,17.573,0.442277
-15.2723,0.941871,0.966049,1,3,0,15.2862,0.502842
-15.841,0.876272,0.966049,1,1,0,15.8515,0.556231
-15.7834,1,0.966049,1,1,0,16.0214,0.551768
-15.7833,0.748368,0.966049,1,3,0,18.3026,0.276098
-14.8844,0.9852,0.966049,1,3,0,15.8988,0.404728
-15.0819,0.951361,0.966049,1,3,0,15.1622,0.475912
-14.906,0.999627,0.966049,1,3,0,15.0505,0.431393
-16.2385,0.74835,0.966049,1,3,0,16.4848,0.583739
-16.2385,0.595209,0.966049,1,1,0,18.1085,0.583739
-15.353,1,0.966049,2,7,0,16.0969,0.311132
-15.0764,1,0.966049,1,1,0,15.298,0.345327
-15.3754,0.940094,0.966049,1,1,0,15.3767,0.308933
-14.9463,0.996094,0.966049,1,3,0,15.3108,0.372349
-16.3493,0.750775,0.966049,1,3,0,16.6226,0.243102
-16.0579,1,0.966049,2,3,0,16.4484,0.258838
-15.0327,0.988339,0.966049,1,3,0,15.9265,0.352849
-14.9238,0.800873,0.966049,2,3,0,16.6758,0.379616
-15.2259,0.94871,0.966049,1,3,0,15.2464,0.324887
-15.4139,0.96283,0.966049,1,1,0,15.4449,0.305286
-15.4024,0.829927,0.966049,2,7,0,16.8083,0.517455
-15.4915,0.979488,0.966049,1,1,0,15.59,0.526415
-15.4374,1,0.966049,2,3,0,15.5937,0.521067
-16.3143,0.816886,0.966049,1,1,0,16.3253,0.588462
-15.7702,1,0.966049,1,1,0,16.2858,0.55072
-15.3689,1,0.966049,1,1,0,15.7167,0.513891
-14.9203,0.962338,0.966049,1,3,0,15.6255,0.380889
-14.9173,1,0.966049,2,3,0,14.9263,0.382086
-15.2643,0.964602,0.966049,2,3,0,15.2689,0.501858
-15.7201,0.743031,0.966049,2,7,0,17.207,0.280506
-16.5676,0.858554,0.966049,1,1,0,16.5852,0.232599
-15.4057,0.778185,0.966049,2,7,0,18.7369,0.517809
-15.1513,1,0.966049,2,3,0,15.3647,0.486804
-15.0102,1,0.966049,1,1,0,15.1251,0.462398
-14.9342,1,0.966049,2,3,0,14.9939,0.442694
-15.0168,0.956862,0.966049,2,3,0,15.2526,0.35587
-15.4362,0.955382,0.966049,2,7,0,15.4398,0.520943
-15.307,1,0.966049,1,1,0,15.4747,0.506957
-15.0465,1,0.966049,2,3,0,15.2496,0.469597
-14.9162,1,0.966049,2,7,0,15.0175,0.382528
-14.9162,0.841009,0.966049,1,3,0,15.7936,0.382528
-16.0929,0.776824,0.966049,1,3,0,16.3585,0.256826
-16.1205,0.995121,0.966049,1,1,0,16.3494,0.255267
-15.5587,0.828043,0.966049,1,3,0,18.344,0.532734
-15.9516,0.913304,0.966049,1,1,0,16.0285,0.564419
-14.9277,0.99518,0.966049,1,3,0,15.8431,0.440446
-14.944,0.97739,0.966049,2,7,0,15.0775,0.373031
-14.9263,0.985902,0.966049,1,3,0,15.0696,0.439935
-16.0026,0.713092,0.966049,1,3,0,16.7999,0.262098
-15.3881,1,0.966049,1,1,0,15.892,0.307713
-15.6811,0.804846,0.966049,1,3,0,17.2743,0.543451
-15.2901,1,0.966049,1,1,0,15.6174,0.50497
-15.4035,0.82835,0.966049,1,3,0,16.6349,0.306257
-15.1633,1,0.966049,1,1,0,15.3691,0.332697
-15.3402,0.988185,0.966049,2,3,0,15.3627,0.312416
-15.055,1,0.966049,2,3,0,15.2816,0.348879
-14.8988,0.996226,0.966049,2,3,0,15.0868,0.390859
-15.1523,0.928553,0.966049,1,3,0,15.3315,0.486948
-14.9652,0.788267,0.966049,2,3,0,16.923,0.36725
-14.9489,0.807316,0.966049,2,3,0,16.524,0.371602
-14.9368,0.983503,0.966049,1,3,0,15.099,0.443555
-14.9368,0.49414,0.966049,1,3,0,18.0116,0.443555
-14.9832,0.96989,0.966049,1,3,0,15.1675,0.362948
-14.8857,0.995376,0.966049,1,3,0,15.0162,0.415909
-14.953,0.986063,0.966049,1,3,0,14.9634,0.448474
-14.8845,0.997213,0.966049,1,3,0,14.9712,0.404503
-15.8853,0.870392,0.966049,2,3,0,15.99,0.269351
-15.2767,1,0.966049,1,1,0,15.7673,0.319095
-14.9793,0.983627,0.966049,2,3,0,15.4429,0.363854
-14.9377,1,0.966049,2,3,0,14.9742,0.374929
-14.9948,0.987704,0.966049,1,1,0,14.9971,0.360393
-14.9193,1,0.966049,1,1,0,14.9783,0.381273
-14.9038,1,0.966049,1,1,0,14.9174,0.388136
-14.8961,1,0.966049,1,1,0,14.9033,0.392575
-15.1704,0.946044,0.966049,1,3,0,15.2126,0.331777
-15.762,0.9435,0.966049,2,7,0,15.785,0.550072
-14.9458,1,0.966049,2,3,0,15.599,0.372517
-14.952,0.979616,0.966049,1,3,0,15.1228,0.448175
-14.8913,0.993517,0.966049,1,3,0,14.9972,0.396125
-14.8911,0.997705,0.966049,1,3,0,14.9115,0.422006
-14.9157,0.977197,0.966049,2,3,0,15.0464,0.382698
-15.5175,0.887193,0.966049,1,3,0,15.6101,0.29615
-15.5468,0.998291,0.966049,2,7,0,15.5469,0.53164
-15.6443,0.977659,0.966049,1,1,0,15.774,0.540326
-14.9102,0.995533,0.966049,1,3,0,15.576,0.4334
-14.9432,0.992455,0.966049,1,1,0,14.9442,0.445568
-15.7094,0.870793,0.966049,2,3,0,16.0791,0.545803
-16.4025,0.556971,0.966049,1,3,0,19.4712,0.240455
-15.2788,0.963383,0.966049,2,3,0,16.8733,0.318872
-14.9722,0.999399,0.966049,2,7,0,15.2142,0.45362
-15.2196,0.879851,0.966049,2,3,0,15.8367,0.325633
-15.2196,0.533017,0.966049,1,3,0,18.9685,0.325633
-15.4444,0.95576,0.966049,1,1,0,15.4689,0.302496
-15.5663,0.976529,0.966049,1,1,0,15.65,0.292138
-14.8836,0.790267,0.966049,2,3,0,17.5514,0.409898
-15.7428,0.803534,0.966049,1,3,0,16.0899,0.278901
-16.1309,0.931502,0.966049,1,1,0,16.2102,0.254684
-15.3528,0.806988,0.966049,2,7,0,17.9073,0.512136
-16.0822,0.844614,0.966049,1,1,0,16.0924,0.573523
-15.5904,1,0.966049,1,1,0,16.0378,0.535601
-15.4099,1,0.966049,1,1,0,15.6299,0.518242
-14.9204,0.998344,0.966049,1,3,0,15.3394,0.437722
-16.1888,0.676112,0.966049,1,3,0,17.0705,0.251495
-15.54,1,0.966049,1,1,0,16.0855,0.294279
-15.2753,1,0.966049,1,1,0,15.5148,0.319254
-15.5558,0.945806,0.966049,1,1,0,15.5811,0.292991
-15.1729,1,0.966049,2,3,0,15.4826,0.331448
-15.0978,1,0.966049,2,3,0,15.1853,0.341975
-15.4538,0.929566,0.966049,1,1,0,15.4545,0.301653
-15.1992,1,0.966049,1,1,0,15.4202,0.328116
-15.1992,0.51839,0.966049,1,3,0,18.7828,0.328116
-16.7317,0.801747,0.966049,1,3,0,16.823,0.225294
-15.1048,0.997786,0.966049,2,7,0,16.3814,0.479682
-15.0122,0.948839,0.966049,1,3,0,15.5097,0.356782
-15.2088,0.959408,0.966049,1,1,0,15.21,0.326934
-15.326,0.992164,0.966049,2,3,0,15.3667,0.313867
-14.9067,0.995049,0.966049,1,3,0,15.2947,0.386677
-14.9266,0.986301,0.966049,2,3,0,15.0205,0.440036
-14.918,1,0.966049,1,1,0,14.9304,0.436782
-16.7485,0.569606,0.966049,1,3,0,17.9617,0.224572
-17.3796,0.90598,0.966049,1,1,0,17.5546,0.200218
-18.2444,0.884205,0.966049,1,1,0,18.4478,0.173418
-16.0118,0.97872,0.966049,2,7,0,18.0157,0.568685
-15.5478,0.83439,0.966049,1,3,0,18.1509,0.293638
-15.5478,0.884817,0.966049,1,1,0,16.1,0.293638
-15.7161,0.968379,0.966049,1,1,0,15.8079,0.280792
-16.1282,0.927234,0.966049,1,1,0,16.1991,0.254837
-15.7477,1,0.966049,1,1,0,16.1401,0.278555
-15.2086,0.893217,0.966049,1,3,0,16.9635,0.494777
-14.897,0.980497,0.966049,1,3,0,15.3373,0.391979
-14.983,0.971457,0.966049,1,3,0,15.0742,0.456279
-14.8908,0.997133,0.966049,2,3,0,15.0053,0.42173
-14.8908,0.496848,0.966049,1,3,0,17.9887,0.42173
-14.8842,0.925381,0.966049,2,3,0,15.4125,0.41291
-15.2163,0.955894,0.966049,2,3,0,15.2456,0.326035
-15.3233,0.97851,0.966049,1,1,0,15.3674,0.31414
-15.2876,1,0.966049,1,1,0,15.3912,0.317907
-15.5809,0.822905,0.966049,1,3,0,16.8998,0.534746
-15.7101,0.970543,0.966049,1,1,0,15.8404,0.545861
-15.3307,1,0.966049,1,1,0,15.6574,0.50967
-15.668,0.743815,0.966049,2,7,0,17.2382,0.284296
-14.8848,0.987413,0.966049,1,3,0,15.757,0.403863
-14.9393,0.793827,0.966049,2,3,0,16.5068,0.44435
-15.1591,0.916004,0.966049,1,3,0,15.4779,0.333261
-17.6625,0.80504,0.966049,2,3,0,17.6839,0.65582
-20.1079,0.614736,0.966049,1,1,0,20.2579,0.736961
-16.6922,1,0.966049,1,1,0,19.3952,0.610139
-15.8825,1,0.966049,1,1,0,16.5893,0.559363
-15.6903,0.879897,0.966049,2,3,0,17.3893,0.54422
-15.3162,1,0.966049,1,1,0,15.6369,0.508021
-15.2912,0.852255,0.966049,2,7,0,16.4501,0.317526
-15.2912,0.9153,0.966049,1,1,0,15.6629,0.317526
-15.083,1,0.966049,1,1,0,15.2554,0.344271
-15.5095,0.915402,0.966049,2,3,0,15.9128,0.296821
-15.2467,1,0.966049,1,1,0,15.4805,0.322461
-15.892,0.880649,0.966049,1,1,0,15.892,0.268928
-15.3169,1,0.966049,1,1,0,15.7845,0.314802
-15.3616,0.991086,0.966049,1,1,0,15.4401,0.310278
-15.6329,0.948304,0.966049,1,1,0,15.6727,0.286935
-16.634,0.833687,0.966049,1,1,0,16.6375,0.229587
-15.0146,0.976858,0.966049,1,3,0,16.5344,0.356311
-15.0146,0.834879,0.966049,1,3,0,15.9442,0.356311
-14.9286,1,0.966049,1,1,0,14.996,0.377905
-14.9286,0.940436,0.966049,1,3,0,15.2903,0.377905
-14.8846,0.922407,0.966049,2,3,0,15.4888,0.404449
-14.9287,0.990622,0.966049,1,3,0,14.9371,0.377888
-14.9546,0.994367,0.966049,1,1,0,14.9591,0.370048
-14.9066,1,0.966049,1,1,0,14.944,0.386736
-15.4589,0.938928,0.966049,2,3,0,15.4841,0.523223
-15.7302,0.939047,0.966049,1,1,0,15.806,0.547509
-15.5673,1,0.966049,1,1,0,15.8125,0.533518
-14.9138,0.996586,0.966049,1,3,0,15.4956,0.435028
-15.5294,0.899663,0.966049,2,3,0,15.7771,0.530017
-16.2448,0.949379,0.966049,2,3,0,16.2783,0.584136
-16.0162,1,0.966049,2,3,0,16.3987,0.568993
-15.4018,1,0.966049,1,1,0,15.8978,0.517393
-14.8836,1,0.966049,2,3,0,15.3658,0.40807
-14.9151,0.937798,0.966049,2,3,0,15.3048,0.382955
-14.8954,0.99127,0.966049,2,3,0,14.9886,0.425258
-15.1714,0.966008,0.966049,2,3,0,15.1784,0.331644
-14.933,0.970045,0.966049,1,3,0,15.4219,0.442285
-15.0651,0.985343,0.966049,2,7,0,15.0683,0.347185
-15.1885,0.930796,0.966049,1,3,0,15.7732,0.492067
-15.0904,1,0.966049,1,1,0,15.1927,0.477336
-15.3099,0.950197,0.966049,1,1,0,15.3217,0.50729
-15.0184,1,0.966049,2,3,0,15.2424,0.464094
-14.8909,0.990865,0.966049,1,3,0,15.0794,0.396483
-14.9017,0.997586,0.966049,1,1,0,14.9018,0.389227
-14.892,0.996559,0.966049,1,3,0,14.9301,0.422736
-14.9633,0.987107,0.966049,1,3,0,14.9674,0.451301
-15.1491,0.957864,0.966049,1,1,0,15.1492,0.486485
-15.4257,0.979211,0.966049,2,3,0,15.4413,0.519871
-15.7391,0.976632,0.966049,2,3,0,15.8014,0.548229
-15.0076,1,0.966049,2,3,0,15.5789,0.357709
-15.0428,0.954007,0.966049,1,3,0,15.403,0.468912
-14.8861,1,0.966049,2,3,0,15.0195,0.4017
-14.8854,1,0.966049,1,1,0,14.8862,0.402719
-14.9029,0.996794,0.966049,1,3,0,14.9042,0.388593
-15.0009,0.809061,0.966049,2,3,0,16.3408,0.359083
-14.9413,0.980845,0.966049,1,3,0,15.1921,0.444988
-15.6426,0.916636,0.966049,2,3,0,15.6461,0.2862
-15.1409,0.967732,0.966049,2,3,0,16.0233,0.335726
-14.9772,1,0.966049,1,1,0,15.1064,0.36433
-15.7179,0.879759,0.966049,1,3,0,15.7801,0.280666
-14.8933,0.987531,0.966049,1,3,0,15.754,0.394539
-15.0148,0.986714,0.966049,2,3,0,15.0171,0.463359
-15.0148,0.809718,0.966049,1,3,0,15.9666,0.463359
-15.1406,0.971219,0.966049,1,1,0,15.1493,0.485222
-14.8866,1,0.966049,2,3,0,15.1056,0.400943
-14.9004,0.968765,0.966049,2,3,0,15.1043,0.428407
-15.489,0.883628,0.966049,1,3,0,15.5793,0.52617
-15.7578,0.979878,0.966049,2,3,0,15.8404,0.549732
-14.8852,0.988569,0.966049,1,3,0,15.7904,0.41506
-14.9043,0.972936,0.966049,2,3,0,15.0655,0.387871
-15.1314,0.958613,0.966049,1,3,0,15.1532,0.337051
-14.9483,0.999585,0.966049,2,7,0,15.0944,0.447114
