# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-07-23 00:29:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 77866
# output
#   file = /home/rahul/Academics/prob_prog/stan/bernoulli/outputs/bernoulli-20240722202941_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=bernoulli.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.07526
# Diagonal elements of inverse mass matrix:
# 0.176501
-15.694,0.887774,1.07526,1,1,0,15.7387,0.544528
-14.8897,1,1.07526,1,3,0,15.5637,0.420747
-15.3975,0.866619,1.07526,1,3,0,15.5706,0.306817
-15.6012,0.953235,1.07526,1,1,0,15.6854,0.289375
-16.1416,0.886367,1.07526,1,1,0,16.2119,0.254088
-15.3082,1,1.07526,1,1,0,15.953,0.315718
-16.2286,0.936023,1.07526,2,3,0,16.2308,0.249354
-14.9832,1,1.07526,1,3,0,15.9964,0.362962
-15.1626,0.955147,1.07526,1,1,0,15.1662,0.332797
-15.0131,0.961615,1.07526,1,3,0,15.4584,0.463008
-14.8947,0.993542,1.07526,1,3,0,15.0471,0.39349
-14.8896,1,1.07526,1,1,0,14.8941,0.397643
-15.6279,0.818056,1.07526,1,3,0,15.8197,0.538901
-14.9834,0.961162,1.07526,1,3,0,15.9101,0.362909
-15.0546,0.981815,1.07526,1,1,0,15.0681,0.348949
-15.1846,0.967769,1.07526,1,1,0,15.2057,0.329945
-15.0006,1,1.07526,2,3,0,15.1435,0.359156
-15.0006,0.818353,1.07526,2,3,0,16.2971,0.359156
-15.0051,0.998834,1.07526,1,1,0,15.0348,0.358218
-15.2906,0.976775,1.07526,2,3,0,15.292,0.317587
-15.0119,1,1.07526,1,1,0,15.2223,0.356849
-17.6614,0.692903,1.07526,2,3,0,18.1006,0.655775
-14.8844,0.96555,1.07526,2,3,0,17.838,0.40481
-15.543,0.877589,1.07526,2,3,0,15.7894,0.531286
-14.897,0.961783,1.07526,2,3,0,15.7884,0.426353
-14.9193,0.993879,1.07526,1,1,0,14.9202,0.437299
-16.1249,0.768765,1.07526,2,3,0,16.6755,0.255019
-15.7227,1,1.07526,1,1,0,16.1512,0.280324
-15.451,0.857751,1.07526,2,3,0,17.2693,0.522433
-15.0651,1,1.07526,1,1,0,15.3506,0.472991
-15.2185,0.957912,1.07526,1,1,0,15.2444,0.496079
-15.138,1,1.07526,1,1,0,15.2513,0.484828
-16.0924,0.76562,1.07526,1,1,0,16.0927,0.574215
-16.6231,0.865773,1.07526,1,1,0,16.8583,0.606385
-16.4519,1,1.07526,1,1,0,16.9739,0.596693
-15.0443,1,1.07526,1,3,0,16.0795,0.469189
-14.885,1,1.07526,1,3,0,15.0189,0.414673
-14.9211,0.994285,1.07526,2,3,0,14.9268,0.380622
-14.9592,0.990001,1.07526,1,1,0,14.9631,0.368801
-14.8903,0.994266,1.07526,2,3,0,14.9986,0.397002
-15.7852,0.79882,1.07526,1,3,0,15.9356,0.275965
-15.5097,1,1.07526,1,1,0,15.8168,0.296807
-15.0782,1,1.07526,1,1,0,15.4054,0.345042
-15.1694,0.97732,1.07526,1,1,0,15.2016,0.331901
-14.9456,0.999591,1.07526,1,3,0,15.1117,0.372575
-14.9814,0.977587,1.07526,1,3,0,15.1217,0.455903
-15.2497,0.974483,1.07526,2,3,0,15.2515,0.500058
-14.9103,1,1.07526,1,3,0,15.1654,0.433438
-15.0738,0.946542,1.07526,1,3,0,15.2008,0.345758
-14.9023,0.98682,1.07526,2,3,0,15.1685,0.388909
-14.894,1,1.07526,1,1,0,14.9015,0.394006
-14.957,0.979802,1.07526,1,3,0,15.0032,0.449612
-15.3888,0.913555,1.07526,1,3,0,15.3905,0.516027
-15.8087,0.889338,1.07526,1,1,0,15.8821,0.553747
-14.8873,0.965006,1.07526,2,3,0,16.0257,0.418221
-14.9345,0.899196,1.07526,2,3,0,15.4763,0.375956
-15.1043,0.942074,1.07526,1,3,0,15.2788,0.479607
-14.9283,1,1.07526,1,1,0,15.0554,0.440666
-15.0305,0.883716,1.07526,2,3,0,15.633,0.353252
-15.116,0.978491,1.07526,1,1,0,15.1381,0.339257
-14.8976,1,1.07526,1,3,0,15.07,0.39159
-15.1229,0.936017,1.07526,1,3,0,15.2267,0.482531
-15.2662,0.960583,1.07526,1,1,0,15.308,0.502102
-14.8938,0.97498,1.07526,2,3,0,15.4248,0.424128
-15.6361,0.808155,1.07526,1,3,0,15.9043,0.286692
-14.897,1,1.07526,1,3,0,15.5367,0.392002
-14.8844,0.928571,1.07526,2,3,0,15.3227,0.404824
-14.8838,0.834595,1.07526,2,3,0,15.8956,0.411145
-14.8924,0.772264,1.07526,2,3,0,16.3327,0.395204
-15.091,0.955739,1.07526,1,3,0,15.1051,0.343029
-15.1089,0.998496,1.07526,2,3,0,15.1585,0.340313
-14.995,1,1.07526,1,1,0,15.0905,0.360351
-15.7261,0.793095,1.07526,1,3,0,16.2292,0.547174
-15.7491,0.997874,1.07526,2,3,0,15.9795,0.549038
-15.1133,1,1.07526,1,1,0,15.5752,0.481039
-15.2909,0.951423,1.07526,1,1,0,15.3257,0.505061
-15.2853,0.902581,1.07526,1,3,0,16.1048,0.318164
-15.0124,0.956129,1.07526,1,3,0,15.6072,0.462862
-17.285,0.58649,1.07526,1,3,0,17.3876,0.639407
-15.0694,0.92565,1.07526,1,3,0,17.8578,0.346474
-15.1718,0.974552,1.07526,1,1,0,15.2001,0.331595
-15.7409,0.80461,1.07526,1,3,0,16.5721,0.548377
-15.0795,1,1.07526,1,1,0,15.5566,0.4755
-15.6733,0.846698,1.07526,1,1,0,15.6755,0.54279
-16.1083,0.621988,1.07526,2,3,0,19.043,0.255951
-16.5366,0.914761,1.07526,1,1,0,16.7211,0.234035
-15.7078,1,1.07526,2,3,0,16.4084,0.28139
-14.8963,0.977711,1.07526,1,3,0,15.7818,0.425866
-15.1557,0.941768,1.07526,1,3,0,15.1686,0.487441
-15.8835,0.482443,1.07526,2,3,0,18.9044,0.269468
-15.1693,1,1.07526,1,1,0,15.7129,0.331918
-15.3503,0.956557,1.07526,1,1,0,15.3888,0.3114
-15.3503,0.797905,1.07526,1,3,0,16.5137,0.3114
-15.0538,1,1.07526,1,1,0,15.2821,0.349091
-14.9823,1,1.07526,2,3,0,15.0485,0.363164
-15.0118,0.950764,1.07526,2,3,0,15.3596,0.462735
-15.0118,0.877282,1.07526,1,3,0,15.6701,0.462735
-15.129,0.923723,1.07526,2,3,0,15.5376,0.337394
-15.0495,1,1.07526,2,3,0,15.1362,0.349847
-14.921,1,1.07526,1,1,0,15.0158,0.380639
-15.5496,0.873879,1.07526,2,3,0,15.8962,0.293494
-15.6482,0.864636,1.07526,1,3,0,17.0123,0.540659
-14.8845,1,1.07526,1,3,0,15.5966,0.404669
-14.8886,0.980654,1.07526,2,3,0,14.9931,0.419621
-14.8908,0.999395,1.07526,1,1,0,14.8918,0.421735
-14.8928,0.999463,1.07526,1,1,0,14.8943,0.423351
-14.8928,0.850148,1.07526,1,3,0,15.508,0.423351
-14.8928,0.776207,1.07526,1,3,0,15.7368,0.423351
-15.5383,0.899558,1.07526,2,3,0,15.6464,0.294418
-15.4471,0.903215,1.07526,1,3,0,16.6777,0.522044
-15.0417,1,1.07526,2,3,0,15.3374,0.468702
-15.0417,0.803354,1.07526,1,3,0,15.7905,0.468702
-15.2291,0.910693,1.07526,1,3,0,15.657,0.324505
-15.0009,1,1.07526,2,3,0,15.1744,0.359091
-15.2008,0.935456,1.07526,2,3,0,15.5258,0.493726
-15.6548,0.807591,1.07526,1,3,0,16.5828,0.285276
-14.8912,1,1.07526,1,3,0,15.569,0.396146
-14.8996,0.984254,1.07526,2,3,0,14.9857,0.427922
-16.4427,0.633061,1.07526,1,3,0,17.0254,0.238492
-16.9904,0.897632,1.07526,1,1,0,17.2112,0.21463
-15.7162,1,1.07526,2,3,0,16.7345,0.28079
-17.5969,0.880649,1.07526,2,3,0,17.599,0.653072
-15.2693,1,1.07526,1,3,0,16.9666,0.502468
-14.9595,1,1.07526,1,1,0,15.1828,0.450286
-14.9371,0.983137,1.07526,2,3,0,15.0956,0.375128
-15.6807,0.899581,1.07526,2,3,0,15.7881,0.543416
-15.4417,1,1.07526,1,1,0,15.7256,0.521501
-14.9346,0.975653,1.07526,1,3,0,15.5933,0.375923
-15.0776,0.949308,1.07526,1,3,0,15.2422,0.475174
-17.5149,0.572707,1.07526,1,3,0,17.5914,0.649577
-15.612,1,1.07526,2,3,0,17.0705,0.288536
-14.8956,0.979879,1.07526,1,3,0,15.6784,0.425394
-15.848,0.790015,1.07526,1,3,0,15.9432,0.556759
-15.7861,1,1.07526,2,3,0,16.0695,0.551979
-17.1799,0.684612,1.07526,1,1,0,17.245,0.63456
-15.3546,1,1.07526,1,1,0,16.6755,0.512328
-15.3546,0.881255,1.07526,1,1,0,15.7421,0.512328
-16.5714,0.895524,1.07526,2,3,0,16.582,0.603519
-15.2468,1,1.07526,1,1,0,16.2031,0.499696
-15.2468,0.941639,1.07526,1,1,0,15.4651,0.499696
-14.9041,0.987303,1.07526,1,3,0,15.3105,0.387965
-14.9169,0.984906,1.07526,2,3,0,15.0056,0.436336
-16.8654,0.735225,1.07526,2,3,0,17.0731,0.219659
-19.5145,0.877857,1.07526,2,3,0,19.5279,0.142912
-16.758,1,1.07526,1,1,0,19.039,0.224161
-16.2104,1,1.07526,1,1,0,16.8256,0.250329
-16.3205,0.977252,1.07526,1,1,0,16.601,0.244565
-15.3509,1,1.07526,1,1,0,16.1012,0.31134
-15.2512,1,1.07526,1,1,0,15.3979,0.321945
-14.8988,1,1.07526,1,3,0,15.1856,0.390886
-14.9435,0.988191,1.07526,1,1,0,14.9436,0.373173
-14.9636,0.924781,1.07526,2,3,0,15.4419,0.451384
-15.6703,0.787983,1.07526,2,3,0,16.4328,0.542542
-15.48,1,1.07526,1,1,0,15.747,0.525294
-15.6998,0.980154,1.07526,2,3,0,15.8248,0.545009
-14.9044,1,1.07526,1,3,0,15.5373,0.430565
-14.9785,0.973307,1.07526,1,3,0,15.0555,0.364025
-15.8914,0.826658,1.07526,1,3,0,15.9312,0.268965
-16.3667,0.9032,1.07526,1,1,0,16.5008,0.242228
-15.9255,1,1.07526,1,1,0,16.4195,0.266811
-15.3795,1,1.07526,1,1,0,15.8317,0.308542
-15.4707,0.978544,1.07526,1,1,0,15.5736,0.30016
-15.0675,1,1.07526,1,1,0,15.3732,0.346781
-14.8847,1,1.07526,2,3,0,15.0614,0.414026
-15.4011,0.877277,1.07526,1,3,0,15.4751,0.517327
-15.5352,0.963153,1.07526,1,1,0,15.6534,0.530564
-15.4572,0.858629,1.07526,1,3,0,16.7325,0.301348
-15.3729,1,1.07526,1,1,0,15.5401,0.309175
-15.4576,0.896188,1.07526,1,3,0,16.4627,0.523089
-14.9207,0.9505,1.07526,2,3,0,15.7957,0.43783
-16.5458,0.671639,1.07526,1,3,0,16.6764,0.602075
-14.9376,1,1.07526,1,3,0,16.2,0.443798
-15.0275,0.912337,1.07526,2,3,0,15.4749,0.353823
-15.6233,0.818839,1.07526,1,3,0,16.1556,0.538502
-15.6262,0.812478,1.07526,1,3,0,17.1518,0.287444
-15.4541,1,1.07526,1,1,0,15.6888,0.301623
-15.4541,0.703024,1.07526,1,3,0,17.2602,0.301623
-15.0445,0.952256,1.07526,2,3,0,15.8971,0.350716
-15.4958,0.893765,1.07526,1,1,0,15.496,0.297985
-15.53,0.902384,1.07526,2,3,0,16.6876,0.295108
-16.4995,0.766577,1.07526,2,3,0,18.2554,0.599445
-15.9541,1,1.07526,1,1,0,16.5481,0.564599
-15.2434,1,1.07526,1,1,0,15.7737,0.49927
-15.3895,0.378234,1.07526,2,3,0,21.6323,0.307577
-14.9227,0.972941,1.07526,1,3,0,15.5313,0.438603
-14.9062,0.951922,1.07526,2,3,0,15.2097,0.386903
-15.3604,0.876693,1.07526,1,3,0,15.5512,0.51297
-15.3429,1,1.07526,1,1,0,15.4801,0.511041
-15.4575,0.8571,1.07526,2,3,0,16.4713,0.301326
-16.593,0.925228,1.07526,2,3,0,16.5968,0.23144
-14.9109,1,1.07526,1,3,0,16.4223,0.384743
-16.3267,0.706948,1.07526,1,3,0,16.5328,0.244248
-16.3267,0.684534,1.07526,1,3,0,18.9402,0.244248
-15.1822,0.937116,1.07526,2,3,0,16.9873,0.330256
-14.9062,0.983967,1.07526,1,3,0,15.2619,0.431503
-14.899,0.888546,1.07526,2,3,0,15.556,0.390754
-15.9534,0.771631,1.07526,1,3,0,16.1094,0.265082
-14.9147,1,1.07526,1,3,0,15.8017,0.383108
-14.9322,0.935496,1.07526,2,3,0,15.3203,0.441998
-14.9928,0.994439,1.07526,2,3,0,14.9975,0.458554
-14.9546,1,1.07526,2,3,0,14.9949,0.448916
-15.4661,0.8961,1.07526,1,3,0,15.4706,0.523933
-15.1586,1,1.07526,1,1,0,15.4113,0.487858
-15.1127,1,1.07526,2,3,0,15.2002,0.480936
-15.0049,1,1.07526,1,1,0,15.0991,0.461253
-15.8475,0.835044,1.07526,1,3,0,15.8541,0.556725
-16.7212,0.787766,1.07526,1,1,0,16.8488,0.611692
-15.537,1,1.07526,1,1,0,16.4321,0.530733
-15.4881,1,1.07526,1,1,0,15.6819,0.526086
-15.0228,1,1.07526,1,1,0,15.3586,0.465007
-15.858,0.744829,1.07526,1,3,0,16.57,0.271114
-17.3959,0.727868,1.07526,1,1,0,17.4081,0.199649
-14.8906,0.987444,1.07526,1,3,0,17.3262,0.396672
-15.3949,0.915604,1.07526,2,3,0,15.5337,0.516677
-14.962,1,1.07526,1,3,0,15.2751,0.450962
-15.0287,0.981587,1.07526,1,1,0,15.0397,0.46618
-15.2842,0.860363,1.07526,2,3,0,15.9545,0.504269
-15.3009,0.995317,1.07526,1,1,0,15.4092,0.506246
-16.096,0.801047,1.07526,1,1,0,16.1186,0.574454
-15.3213,1,1.07526,1,1,0,15.9072,0.5086
-16.5264,0.606442,1.07526,1,3,0,18.1961,0.234512
-15.5181,1,1.07526,1,1,0,16.3161,0.296098
-14.8842,0.999109,1.07526,1,3,0,15.4759,0.405518
-15.1201,0.955218,1.07526,2,3,0,15.2022,0.482096
-14.9575,1,1.07526,2,3,0,15.0767,0.369269
-15.1003,0.945157,1.07526,1,3,0,15.3126,0.478963
-14.9473,1,1.07526,1,1,0,15.0595,0.446802
-15.1135,0.799006,1.07526,2,3,0,16.2135,0.339632
-15.661,0.95832,1.07526,2,3,0,15.6623,0.284819
-15.2373,1,1.07526,1,1,0,15.5822,0.32355
-15.4799,0.981046,1.07526,2,3,0,15.5236,0.299356
-15.161,1,1.07526,2,3,0,15.4223,0.333012
-15.0852,1,1.07526,2,3,0,15.1784,0.34393
-14.9232,0.823899,1.07526,2,3,0,16.3649,0.438785
-14.9302,0.979948,1.07526,2,3,0,15.0534,0.441331
-14.9322,0.999463,1.07526,1,1,0,14.9446,0.441999
-14.9664,0.775932,1.07526,2,3,0,16.3179,0.366953
-15.2947,0.894625,1.07526,1,3,0,15.5965,0.505517
-15.1402,1,1.07526,1,1,0,15.296,0.485159
-15.5747,0.885296,1.07526,1,1,0,15.5922,0.534187
-15.2586,0.901205,1.07526,1,3,0,16.4189,0.321109
-15.5698,0.928208,1.07526,1,1,0,15.6084,0.29186
-15.2312,0.788108,1.07526,2,3,0,17.4723,0.497714
-15.5366,0.786486,1.07526,2,3,0,16.8333,0.29456
-15.5366,0.760458,1.07526,1,1,0,16.5129,0.29456
-16.1129,0.878275,1.07526,1,1,0,16.1675,0.255692
-15.1239,0.912318,1.07526,1,3,0,16.8282,0.482696
-15.3289,0.872034,1.07526,2,3,0,16.0586,0.31357
-14.9293,1,1.07526,2,3,0,15.2446,0.441009
-14.9851,0.953144,1.07526,2,3,0,15.2227,0.362512
-14.9955,0.997315,1.07526,1,1,0,15.0199,0.36023
-14.9955,0.42647,1.07526,1,3,0,18.2647,0.36023
-16.0528,0.803006,1.07526,1,3,0,16.1005,0.259137
-16.0528,0.953818,1.07526,1,1,0,16.4477,0.259137
-14.8947,0.972814,1.07526,1,3,0,16.1372,0.424806
-15.0678,0.961484,1.07526,1,3,0,15.0745,0.473468
-15.8257,0.918052,1.07526,2,3,0,15.8339,0.273239
-15.3108,1,1.07526,1,1,0,15.7301,0.315446
-14.9629,1,1.07526,2,3,0,15.224,0.451218
-14.8965,0.989291,1.07526,2,3,0,15.0358,0.42599
-14.9083,0.800251,1.07526,2,3,0,16.1187,0.385947
-14.9567,0.995763,1.07526,2,3,0,14.9575,0.369482
-14.9838,0.971852,1.07526,2,3,0,15.1801,0.456474
-15.3293,0.907892,1.07526,1,1,0,15.3297,0.50951
-15.9505,0.743523,1.07526,1,3,0,17.2705,0.265261
-15.1718,1,1.07526,2,3,0,15.7644,0.331585
-15.4987,0.923585,1.07526,1,1,0,15.5199,0.297736
-14.8844,1,1.07526,2,3,0,15.4751,0.413243
-14.8881,0.991958,1.07526,2,3,0,14.9293,0.399099
-14.8953,0.998083,1.07526,1,1,0,14.8956,0.393119
-14.8836,0.99992,1.07526,2,3,0,14.8957,0.409785
-15.0047,0.968992,1.07526,1,3,0,15.0311,0.358301
-16.362,0.749731,1.07526,1,3,0,16.4435,0.242467
-15.4932,1,1.07526,2,3,0,16.1873,0.29821
-14.886,0.989968,1.07526,1,3,0,15.5028,0.416345
-14.8836,0.973368,1.07526,2,3,0,15.0337,0.408487
-15.6039,0.826876,1.07526,1,3,0,15.7696,0.289163
-14.9522,1,1.07526,2,3,0,15.4656,0.448248
-14.9026,1,1.07526,1,1,0,14.9389,0.429624
-15.0642,0.965606,1.07526,1,3,0,15.0666,0.472823
-15.1569,0.974355,1.07526,1,1,0,15.1904,0.487617
-15.7266,0.852455,1.07526,1,1,0,15.739,0.547216
-14.8959,1,1.07526,1,3,0,15.5746,0.425587
-14.8871,0.998664,1.07526,1,3,0,14.9046,0.400304
-14.8947,0.996984,1.07526,1,3,0,14.9053,0.424804
-14.9142,0.994666,1.07526,1,1,0,14.9148,0.435178
-14.8843,1,1.07526,1,3,0,14.9085,0.413207
-15.4522,0.858105,1.07526,1,3,0,15.6019,0.301795
-15.0998,1,1.07526,1,1,0,15.3736,0.341667
-15.6057,0.883403,1.07526,1,1,0,15.6072,0.289029
-15.4993,1,1.07526,1,1,0,15.708,0.297683
-14.9699,0.999934,1.07526,1,3,0,15.3735,0.366104
-14.9494,1,1.07526,1,1,0,14.9777,0.37148
-14.9159,1,1.07526,2,3,0,14.9439,0.382617
-14.8918,0.768573,1.07526,2,3,0,16.4831,0.395655
-14.9027,0.947985,1.07526,2,3,0,15.1974,0.429702
-15.0626,0.947153,1.07526,2,3,0,15.2407,0.472546
-15.0057,1,1.07526,2,3,0,15.0702,0.461435
-15.2777,0.650696,1.07526,2,3,0,17.4343,0.318988
-15.8869,0.866435,1.07526,1,1,0,15.9003,0.26925
-15.5682,1,1.07526,2,3,0,15.9138,0.291988
-16.0862,0.963384,1.07526,2,3,0,16.1538,0.257213
-15.2638,1,1.07526,2,3,0,15.896,0.32053
-15.1904,1,1.07526,1,1,0,15.3078,0.329212
-14.8852,0.994886,1.07526,1,3,0,15.1943,0.415025
-14.9586,0.80851,1.07526,2,3,0,16.07,0.368962
-14.9724,0.900871,1.07526,2,3,0,15.6178,0.453673
-14.9849,0.99652,1.07526,1,1,0,15.0068,0.456734
-14.9849,0.73879,1.07526,1,3,0,15.9809,0.456734
-14.9849,0.471797,1.07526,1,3,0,17.4177,0.456734
-15.1134,0.939423,1.07526,1,3,0,15.3892,0.339642
-16.7658,0.724517,1.07526,1,3,0,16.8306,0.223832
-16.321,1,1.07526,2,3,0,16.8971,0.24454
-16.5157,0.986976,1.07526,2,3,0,16.7964,0.235013
-15.1376,0.993546,1.07526,1,3,0,16.2164,0.33618
-15.3826,0.941537,1.07526,1,1,0,15.4063,0.308239
-20.6856,0.522438,1.07526,2,3,0,21.9698,0.120978
-14.923,1,1.07526,2,3,0,19.5068,0.43871
-14.9722,0.98645,1.07526,1,1,0,14.976,0.453624
-14.9379,0.985179,1.07526,1,3,0,15.0892,0.374875
-14.9327,0.984626,1.07526,2,3,0,15.0638,0.376547
-14.9556,0.954151,1.07526,2,3,0,15.2419,0.449199
-14.908,1,1.07526,2,3,0,14.9427,0.386069
-15.3676,0.874869,1.07526,1,3,0,15.5652,0.513755
-15.4197,0.8039,1.07526,2,3,0,16.8507,0.519258
-14.9304,0.977071,1.07526,1,3,0,15.5597,0.377287
-14.9304,0.340582,1.07526,1,3,0,18.8098,0.377287
-15.0106,0.967528,1.07526,1,3,0,15.1411,0.462467
-15.1489,0.962058,1.07526,1,1,0,15.1636,0.486445
-14.9706,1,1.07526,1,1,0,15.103,0.453218
-14.9452,0.970266,1.07526,2,3,0,15.1846,0.37268
-15.1435,0.950041,1.07526,1,1,0,15.1435,0.335377
-14.8869,0.992908,1.07526,2,3,0,15.1865,0.400566
-14.8942,0.971606,1.07526,2,3,0,15.0494,0.424403
-14.8922,1,1.07526,1,1,0,14.8956,0.422904
-14.9842,0.664763,1.07526,2,3,0,17.159,0.362731
-15.0012,0.908631,1.07526,2,3,0,15.6196,0.460445
-16.0643,0.697164,1.07526,1,3,0,16.8253,0.258467
-15.0489,1,1.07526,2,3,0,15.8203,0.470057
-14.9392,1,1.07526,2,3,0,15.0211,0.444325
-14.9658,0.992663,1.07526,1,1,0,14.9762,0.451963
-15.1967,0.978418,1.07526,2,3,0,15.1975,0.32843
-15.1967,0.808077,1.07526,1,3,0,16.1693,0.32843
-15.074,1,1.07526,2,3,0,15.1922,0.345726
-14.9427,1,1.07526,1,1,0,15.0411,0.373407
-15.1639,0.977972,1.07526,2,3,0,15.1696,0.488628
-15.4888,0.970972,1.07526,2,3,0,15.5199,0.526155
-15.5276,0.989198,1.07526,1,1,0,15.6885,0.529854
-14.9457,1,1.07526,2,3,0,15.4342,0.372527
-15.1383,0.982431,1.07526,2,3,0,15.141,0.484878
-14.9885,0.969118,1.07526,1,3,0,15.3825,0.361758
-15.0394,0.965875,1.07526,1,3,0,15.2715,0.468259
-14.9125,0.977443,1.07526,2,3,0,15.1962,0.43443
-15.4059,0.892686,1.07526,1,3,0,15.4262,0.517828
-15.4059,0.671298,1.07526,1,3,0,16.9058,0.517828
-14.9179,1,1.07526,1,3,0,15.2864,0.436737
-15.1615,0.922434,1.07526,1,3,0,15.3395,0.332947
-15.4063,0.941838,1.07526,1,1,0,15.4345,0.305993
-15.1054,1,1.07526,1,1,0,15.3448,0.340824
-14.9632,1,1.07526,1,1,0,15.0719,0.367759
-16.2906,0.743586,1.07526,1,3,0,16.4005,0.246102
-16.0924,1,1.07526,1,1,0,16.4822,0.256855
-16.0924,0.729644,1.07526,1,1,0,17.3899,0.256855
-14.9407,0.972133,1.07526,2,3,0,16.2921,0.374013
-15.3022,0.957353,1.07526,2,3,0,15.3268,0.506394
-15.1847,1,1.07526,1,1,0,15.3312,0.491543
-15.7723,0.848261,1.07526,1,1,0,15.7881,0.550888
-15.8441,0.980283,1.07526,1,1,0,16.0769,0.556466
-15.8441,0.668122,1.07526,1,1,0,16.9983,0.556466
-16.4414,0.848898,1.07526,1,1,0,16.6038,0.596079
-16.6566,0.943761,1.07526,1,1,0,17.0415,0.608218
-14.8867,1,1.07526,1,3,0,16.4233,0.41741
-14.9107,0.994902,1.07526,1,3,0,14.911,0.433651
-14.9882,0.992645,1.07526,2,3,0,14.9886,0.361829
-14.8904,0.829453,1.07526,2,3,0,16.1399,0.421344
-14.9041,0.982254,1.07526,2,3,0,14.9932,0.387952
-14.9699,0.982763,1.07526,1,1,0,14.9699,0.3661
-14.9167,0.986549,1.07526,2,3,0,15.0773,0.382318
-14.9068,0.827466,1.07526,2,3,0,16.0155,0.431791
-15.0784,0.941591,1.07526,2,3,0,15.2803,0.475306
-15.6373,0.801878,1.07526,1,3,0,16.3468,0.286599
-14.9993,1,1.07526,2,3,0,15.4832,0.460027
-15.2139,0.77623,1.07526,2,3,0,16.4602,0.32632
-15.1767,1,1.07526,1,1,0,15.2712,0.330955
-15.2009,0.994017,1.07526,1,1,0,15.2704,0.327905
-14.9577,0.712374,1.07526,2,3,0,17.5456,0.449783
-15.4853,0.934504,1.07526,2,3,0,15.5078,0.298892
-15.8332,0.923186,1.07526,1,1,0,15.9107,0.272745
-15.4248,0.899021,1.07526,2,3,0,17.038,0.519782
-15.4248,0.744001,1.07526,1,1,0,16.2224,0.519782
-14.8958,0.99027,1.07526,1,3,0,15.4562,0.392758
-15.2199,0.949518,1.07526,2,3,0,15.2843,0.496251
-14.8879,1,1.07526,2,3,0,15.2221,0.399406
-15.0645,0.961593,1.07526,2,3,0,15.1564,0.347275
-14.8836,0.998832,1.07526,1,3,0,15.0563,0.410246
-15.7051,0.802712,1.07526,1,3,0,15.9075,0.281585
-15.1453,1,1.07526,1,1,0,15.5725,0.335127
-14.8981,1,1.07526,1,3,0,15.0946,0.391309
-14.9904,0.981342,1.07526,1,3,0,14.9914,0.361344
-15.9557,0.819299,1.07526,1,3,0,15.9955,0.264939
-15.9557,0.762908,1.07526,1,1,0,17.0415,0.264939
-15.4411,1,1.07526,1,1,0,15.8837,0.302791
-15.5115,0.983567,1.07526,1,1,0,15.6335,0.296656
-15.267,1,1.07526,1,1,0,15.5023,0.320172
-15.298,0.992475,1.07526,1,1,0,15.3879,0.316796
-15.5285,0.982146,1.07526,2,3,0,15.5866,0.295229
-15.0198,1,1.07526,2,3,0,15.3979,0.464382
-15.2118,0.982559,1.07526,2,3,0,15.2237,0.495189
-14.9414,0.976907,1.07526,1,3,0,15.3685,0.373794
-14.8843,0.778957,1.07526,2,3,0,16.4415,0.405116
-14.8925,0.997677,1.07526,2,3,0,14.8996,0.395159
-14.9481,0.993114,1.07526,2,3,0,14.9516,0.447058
-14.9972,0.986437,1.07526,1,1,0,15.0069,0.459569
-16.5031,0.708815,1.07526,1,3,0,16.5499,0.599648
-14.8971,0.99495,1.07526,2,3,0,16.5368,0.391952
-14.9241,0.997606,1.07526,2,3,0,14.9246,0.379488
-15.1684,0.952308,1.07526,1,3,0,15.1713,0.332032
-15.1042,1,1.07526,1,1,0,15.1955,0.34101
-15.0859,0.871581,1.07526,2,3,0,16.0806,0.476578
-15.5725,0.81932,1.07526,1,3,0,16.2608,0.291642
-16.1319,0.882203,1.07526,1,1,0,16.1947,0.254627
-16.0208,1,1.07526,1,1,0,16.3486,0.261017
-16.4429,0.914868,1.07526,1,1,0,16.612,0.238479
-17.7293,0.782409,1.07526,1,1,0,17.8244,0.188623
-17.7036,1,1.07526,1,1,0,18.3122,0.189437
-18.6622,0.85499,1.07526,1,1,0,18.9924,0.16242
-14.9088,1,1.07526,2,3,0,18.3116,0.385704
